time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,sunshine_duration
2021-01-11,28.0,20.0,23.1,86,96,1013.1,2.6,5.0,15.0,19.2,31009.6
2021-01-12,28.8,21.0,23.6,88,86,1013.2,17.7,8.0,11.7,21.85,36832.04
2021-01-13,26.6,20.6,22.6,90,93,1014.0,18.6,10.0,20.3,16.43,34352.11
2021-01-14,27.2,19.1,22.1,88,72,1014.7,10.0,10.0,21.3,22.14,46200.51
2021-01-15,25.7,18.7,21.4,87,77,1014.1,13.0,12.0,15.9,18.53,36161.12
2021-01-16,27.4,18.2,22.7,78,64,1012.1,1.7,10.0,15.3,22.81,43452.3
2021-01-17,27.9,21.0,23.8,72,92,1011.2,0.6,6.0,21.5,22.26,41968.1
2021-01-18,29.0,20.4,23.6,80,85,1012.5,6.0,8.0,17.8,24.99,41726.98
2021-01-19,27.0,20.0,22.4,88,99,1015.1,12.9,18.0,10.3,17.03,22407.76
2021-01-20,28.9,19.8,22.7,84,88,1015.5,2.4,10.0,18.4,25.92,43163.87
2021-01-21,27.7,19.1,22.0,85,90,1016.8,2.0,4.0,18.4,25.01,45322.48
2021-01-22,27.3,18.9,22.0,84,88,1018.7,1.6,6.0,15.0,23.66,37811.07
2021-01-23,27.9,18.3,22.3,82,91,1017.7,3.5,4.0,13.2,22.5,33641.72
2021-01-24,27.6,19.2,22.0,86,91,1015.7,4.4,4.0,14.2,19.82,29220.58
2021-01-25,29.5,18.6,22.7,82,98,1013.9,8.8,7.0,13.4,21.13,29978.76
2021-01-26,28.0,18.2,22.9,80,93,1013.7,22.5,8.0,14.2,17.7,36443.13
2021-01-27,29.1,20.3,24.7,71,91,1012.6,0.5,4.0,21.7,25.23,46333.93
2021-01-28,29.6,20.6,24.0,78,84,1012.2,6.9,7.0,18.1,24.99,45334.38
2021-01-29,30.0,19.3,24.5,69,93,1012.3,0.0,0.0,15.2,23.65,44788.44
2021-01-30,31.7,19.5,24.9,70,71,1013.8,0.0,0.0,16.7,27.42,46270.56
2021-01-31,30.5,20.0,24.8,76,81,1013.6,1.4,3.0,10.8,21.08,37163.02
2021-02-01,29.3,20.9,23.8,79,88,1013.4,4.0,3.0,11.3,19.46,35002.47
2021-02-02,29.6,19.6,23.6,77,55,1013.9,7.3,5.0,13.4,26.72,45364.38
2021-02-03,29.2,18.0,23.1,83,60,1014.4,0.9,3.0,14.8,24.92,39963.45
2021-02-04,30.6,20.7,25.1,76,90,1010.6,1.6,5.0,19.5,22.62,45262.93
2021-02-05,25.8,18.1,21.6,86,87,1008.9,21.9,18.0,20.3,15.89,26721.3
2021-02-06,24.9,17.1,19.8,84,66,1011.4,1.4,7.0,21.9,23.4,45920.26
2021-02-07,23.8,16.3,19.1,83,47,1014.3,2.2,7.0,23.2,22.81,44633.16
2021-02-08,24.0,14.5,18.8,80,33,1014.8,0.4,3.0,22.6,24.4,46005.87
2021-02-09,24.5,14.7,19.0,83,36,1015.6,1.4,5.0,20.9,26.17,45970.76
2021-02-10,25.8,16.0,19.8,86,70,1015.8,3.3,4.0,21.5,23.95,43742.34
2021-02-11,25.6,17.2,20.2,89,95,1015.7,19.7,8.0,12.4,17.03,27752.19
2021-02-12,24.9,17.6,20.8,88,91,1014.8,9.7,11.0,11.8,16.38,33685.92
2021-02-13,24.1,17.8,20.5,89,92,1013.5,10.7,16.0,14.3,11.31,10037.39
2021-02-14,26.9,17.2,21.6,81,81,1011.1,0.0,0.0,17.6,22.47,38962.94
2021-02-15,26.8,18.5,21.9,82,48,1010.3,1.5,6.0,19.5,23.18,42047.97
2021-02-16,27.2,18.2,22.3,80,49,1009.0,0.6,4.0,17.4,24.03,45701.55
2021-02-17,26.9,18.9,22.3,80,70,1008.6,3.6,6.0,15.3,17.26,41080.45
2021-02-18,27.4,16.1,21.8,82,28,1009.3,2.0,4.0,16.2,24.37,41961.81
2021-02-19,27.5,17.2,21.1,85,42,1011.6,0.2,1.0,19.0,24.69,40736.67
2021-02-20,26.7,17.0,20.8,86,46,1015.0,0.3,2.0,20.9,24.4,40363.24
2021-02-21,26.1,17.3,20.8,86,38,1016.1,0.6,5.0,21.3,22.06,44756.03
2021-02-22,26.4,18.1,21.3,84,52,1016.0,0.7,4.0,19.6,24.26,44120.2
2021-02-23,29.7,16.8,22.6,76,18,1014.5,0.0,0.0,12.6,26.88,41783.59
2021-02-24,28.8,17.2,22.1,81,55,1014.3,2.4,5.0,16.7,22.44,38886.65
2021-02-25,24.8,17.8,20.7,89,79,1013.5,12.9,19.0,14.8,14.78,34279.86
2021-02-26,21.9,17.4,19.3,92,85,1013.8,24.4,14.0,11.0,8.85,16965.72
2021-02-27,24.3,17.6,20.0,90,87,1015.5,18.6,15.0,16.9,14.39,27832.55
2021-02-28,26.5,17.6,20.8,88,85,1015.2,13.5,3.0,15.0,17.95,29263.56
2021-03-01,26.5,18.3,21.6,85,82,1014.1,1.1,2.0,15.8,19.67,36221.28
2021-03-02,27.5,18.5,22.3,82,92,1015.1,0.6,3.0,13.8,22.43,40508.14
2021-03-03,28.0,19.8,23.3,73,80,1016.2,0.3,3.0,14.6,23.18,41877.1
2021-03-04,28.0,19.1,22.5,81,96,1014.4,5.1,8.0,21.8,19.26,32325.68
2021-03-05,24.1,19.8,21.3,84,98,1010.2,4.9,12.0,31.1,12.0,15170.33
2021-03-06,23.8,18.7,20.4,91,96,1011.1,23.3,21.0,18.6,10.66,13577.51
2021-03-07,23.9,18.0,20.1,91,92,1013.5,15.4,15.0,17.1,15.07,34044.9
2021-03-08,24.8,17.4,20.2,89,74,1013.9,4.5,9.0,13.6,19.58,37794.22
2021-03-09,26.3,16.1,20.4,85,70,1012.2,0.0,0.0,15.7,22.89,38853.4
2021-03-10,25.3,17.5,20.2,85,64,1011.5,0.5,4.0,16.4,22.58,42420.55
2021-03-11,27.0,17.0,21.2,84,54,1012.7,2.9,5.0,18.1,22.45,39570.26
2021-03-12,28.5,17.4,21.9,84,31,1014.7,1.1,5.0,18.1,22.63,42675.29
2021-03-13,27.3,18.9,21.9,85,59,1016.0,0.0,0.0,17.8,22.63,39827.2
2021-03-14,27.8,18.5,22.3,83,51,1016.3,0.8,5.0,11.2,22.32,42511.11
2021-03-15,27.1,17.0,21.4,86,66,1015.4,1.4,5.0,15.3,20.72,39001.1
2021-03-16,27.5,18.4,22.0,85,55,1014.3,0.8,2.0,15.0,22.32,36000.0
2021-03-17,28.3,17.8,23.1,77,78,1012.4,0.2,2.0,14.3,21.39,40938.75
2021-03-18,24.4,19.7,21.5,84,94,1013.3,0.7,5.0,15.3,10.53,19772.9
2021-03-19,27.1,18.4,21.1,89,56,1015.9,15.1,6.0,16.1,17.43,42391.59
2021-03-20,27.9,18.5,21.9,89,59,1018.4,0.8,3.0,16.1,20.93,41977.67
2021-03-21,28.2,18.0,22.9,79,49,1018.3,0.0,0.0,9.0,22.77,39983.29
2021-03-22,28.4,17.3,22.3,84,57,1017.1,0.1,1.0,17.9,23.53,38047.53
2021-03-23,28.5,18.7,22.5,82,44,1017.1,0.0,0.0,17.6,24.4,40007.29
2021-03-24,28.2,18.6,22.5,83,54,1017.3,0.1,1.0,15.8,22.35,42275.78
2021-03-25,27.7,19.2,22.2,85,59,1017.9,0.3,1.0,15.1,21.83,41287.31
2021-03-26,29.1,18.6,22.7,83,45,1016.2,0.0,0.0,12.1,21.53,36802.31
2021-03-27,30.4,18.4,23.5,79,63,1014.8,0.0,0.0,12.9,22.68,39805.01
2021-03-28,30.3,18.3,23.2,80,79,1014.2,2.9,3.0,12.0,21.15,33802.92
2021-03-29,29.0,18.8,23.1,79,45,1013.6,14.6,7.0,17.7,20.56,40711.14
2021-03-30,27.7,18.3,21.7,84,52,1012.1,10.9,8.0,21.1,20.46,42136.57
2021-03-31,22.3,15.5,18.7,85,39,1011.9,2.6,9.0,20.2,18.41,42113.43
2021-04-01,23.8,13.1,17.7,81,33,1014.0,0.0,0.0,21.8,20.51,42090.41
2021-04-02,22.6,15.1,18.2,84,66,1017.6,0.2,2.0,20.3,16.49,39479.32
2021-04-03,24.6,14.1,18.3,86,67,1018.5,0.1,1.0,22.1,18.64,40881.29
2021-04-04,23.9,15.9,18.8,85,80,1019.1,0.6,4.0,20.0,17.43,38530.01
2021-04-05,24.6,15.6,18.9,83,63,1018.7,0.0,0.0,21.3,18.54,40546.94
2021-04-06,23.2,15.5,18.4,87,73,1018.0,13.1,13.0,18.6,12.59,32446.56
2021-04-07,23.5,16.2,18.7,87,52,1019.4,1.8,7.0,18.6,15.87,38341.02
2021-04-08,24.9,14.7,18.5,81,8,1021.7,0.0,0.0,20.2,22.08,41627.0
2021-04-09,25.4,14.0,18.9,80,20,1021.3,0.0,0.0,16.0,20.3,41547.32
2021-04-10,27.1,13.4,19.7,71,35,1017.8,0.0,0.0,14.8,22.23,38384.68
2021-04-11,27.9,13.5,20.8,58,3,1015.5,0.0,0.0,15.6,22.85,41389.2
2021-04-12,27.8,15.6,20.8,65,40,1016.0,0.6,4.0,21.4,19.27,41310.88
2021-04-13,20.7,14.4,18.3,85,73,1020.0,2.9,11.0,19.8,8.5,20980.47
2021-04-14,23.1,12.3,16.8,82,59,1019.9,0.0,0.0,20.5,14.22,30926.22
2021-04-15,23.9,14.8,18.2,82,62,1018.7,0.3,2.0,17.7,16.51,35304.21
2021-04-16,25.4,14.3,19.0,77,24,1016.5,0.0,0.0,13.9,15.42,40387.38
2021-04-17,24.4,15.8,19.5,77,96,1015.1,2.8,6.0,12.1,9.35,8866.36
2021-04-18,23.0,16.4,18.5,89,68,1014.7,18.8,18.0,16.3,13.27,39500.57
2021-04-19,21.1,15.6,17.5,88,53,1016.7,1.4,9.0,21.3,14.75,38965.88
2021-04-20,20.9,15.3,17.4,89,57,1017.7,3.0,19.0,23.0,16.29,38663.49
2021-04-21,20.4,15.5,17.3,89,62,1017.7,3.8,18.0,22.7,14.25,39155.51
2021-04-22,18.5,14.2,16.0,91,61,1018.4,2.4,8.0,18.6,8.66,22514.5
2021-04-23,22.1,13.1,16.7,87,60,1017.7,0.0,0.0,17.8,19.08,38830.99
2021-04-24,23.6,14.5,17.8,85,59,1016.2,0.0,0.0,12.4,18.76,32142.2
2021-04-25,25.4,14.6,19.2,82,66,1014.1,0.0,0.0,13.3,18.76,38056.98
2021-04-26,23.9,15.9,18.8,87,62,1014.8,2.4,6.0,13.4,16.01,34988.57
2021-04-27,21.1,15.5,17.8,92,65,1016.1,1.4,7.0,17.6,11.79,28452.23
2021-04-28,22.9,15.0,17.3,86,63,1018.1,0.3,1.0,21.7,18.42,37792.95
2021-04-29,19.9,13.1,15.9,85,48,1022.1,1.1,5.0,19.0,14.87,39213.15
2021-04-30,21.6,12.6,16.0,84,75,1023.6,0.0,0.0,20.1,15.0,38732.36
2021-05-01,21.9,11.9,16.0,84,95,1022.7,0.0,0.0,17.1,17.46,36000.0
2021-05-02,23.4,13.0,16.8,83,62,1021.4,0.0,0.0,16.5,18.52,38121.99
2021-05-03,24.6,12.9,17.6,83,40,1019.8,0.0,0.0,16.4,18.2,33691.81
2021-05-04,26.1,12.9,19.1,75,48,1018.7,0.0,0.0,13.4,18.6,38043.95
2021-05-05,26.1,12.8,19.1,78,62,1017.8,0.0,0.0,14.5,18.39,36427.27
2021-05-06,27.3,14.4,20.7,71,49,1016.1,0.3,1.0,17.9,18.06,37403.96
2021-05-07,18.2,14.2,15.9,88,88,1021.1,2.7,9.0,23.7,6.32,11742.09
2021-05-08,20.8,14.1,16.1,85,76,1024.9,0.5,4.0,18.7,10.31,26764.53
2021-05-09,22.0,13.3,16.5,84,65,1024.2,0.0,0.0,20.3,14.33,37199.58
2021-05-10,23.2,13.6,17.0,83,61,1021.7,0.0,0.0,18.4,15.02,31251.42
2021-05-11,25.7,13.3,17.9,77,69,1017.5,0.0,0.0,21.7,15.28,28514.3
2021-05-12,22.4,12.9,16.4,84,84,1017.4,10.9,9.0,20.5,10.23,28121.03
2021-05-13,18.1,12.9,14.8,88,81,1021.7,4.4,8.0,19.7,8.76,17578.85
2021-05-14,20.2,12.6,15.4,87,84,1021.3,0.1,1.0,16.5,11.61,28114.0
2021-05-15,19.9,13.6,16.1,89,85,1019.9,2.7,8.0,14.1,10.52,27108.23
2021-05-16,21.5,14.0,16.7,88,82,1019.9,0.0,0.0,13.8,11.71,27427.12
2021-05-17,22.2,13.3,17.1,80,56,1018.2,0.0,0.0,17.8,14.45,31362.88
2021-05-18,20.0,12.9,15.8,87,54,1018.4,0.6,5.0,17.6,12.11,34200.73
2021-05-19,22.9,12.1,15.9,83,62,1017.5,0.0,0.0,11.7,16.27,30720.06
2021-05-20,24.3,10.7,16.5,79,36,1016.3,0.0,0.0,14.6,17.4,36841.56
2021-05-21,26.1,11.9,18.4,70,62,1014.6,0.0,0.0,16.3,15.54,35932.88
2021-05-22,19.7,14.5,16.7,75,93,1014.0,11.5,6.0,21.5,5.13,11653.65
2021-05-23,22.3,16.2,18.5,83,64,1013.9,0.0,0.0,28.8,12.09,30070.44
2021-05-24,19.7,9.5,14.4,58,69,1017.4,0.0,0.0,18.6,17.14,36888.64
2021-05-25,22.0,8.4,14.0,68,70,1020.3,0.0,0.0,11.8,17.19,36351.41
2021-05-26,24.0,7.6,14.5,79,38,1019.3,0.0,0.0,13.5,16.3,36634.35
2021-05-27,25.2,10.7,17.3,76,49,1017.0,0.0,0.0,14.4,15.42,34362.51
2021-05-28,26.4,13.5,20.0,67,46,1013.2,0.0,0.0,30.4,13.79,36421.69
2021-05-29,28.0,19.3,22.7,62,33,1012.9,0.4,2.0,35.6,14.01,36107.48
2021-05-30,21.4,16.0,18.4,87,86,1018.4,0.8,3.0,11.8,6.24,8864.46
2021-05-31,20.9,14.2,16.7,88,82,1019.6,1.3,9.0,15.6,8.95,19162.5
2021-06-01,21.3,13.4,16.1,88,63,1018.0,0.0,0.0,10.5,14.98,29198.72
2021-06-02,24.9,12.3,17.8,77,29,1017.2,0.0,0.0,15.2,15.6,32905.72
2021-06-03,24.8,13.0,18.1,79,18,1020.0,0.0,0.0,15.8,15.23,36406.11
2021-06-04,24.4,14.9,18.6,83,40,1022.2,0.0,0.0,13.0,15.2,32808.85
2021-06-05,25.1,13.5,18.7,74,3,1020.3,0.0,0.0,14.4,16.18,36411.0
2021-06-06,25.0,12.2,18.4,76,63,1018.7,0.1,1.0,13.5,12.47,36134.95
2021-06-07,20.6,16.2,17.5,91,93,1019.0,2.9,9.0,12.6,6.69,11419.77
2021-06-08,19.7,15.6,16.9,92,94,1019.1,1.3,9.0,17.0,7.87,16306.26
2021-06-09,22.6,15.7,17.9,87,63,1019.4,0.2,2.0,15.3,13.86,35845.9
2021-06-10,22.0,15.9,18.1,89,100,1018.4,6.6,11.0,18.2,7.3,9196.43
2021-06-11,18.8,13.8,16.0,92,94,1018.3,3.3,10.0,17.3,6.55,15876.01
2021-06-12,19.4,12.6,14.9,86,65,1020.0,0.0,0.0,15.5,12.32,35978.35
2021-06-13,18.1,10.7,13.6,85,34,1023.0,0.0,0.0,16.6,14.6,36408.3
2021-06-14,20.0,9.2,13.6,87,27,1022.4,0.0,0.0,15.4,15.57,36405.76
2021-06-15,21.8,11.1,14.8,86,66,1019.9,0.0,0.0,15.9,14.13,28165.24
2021-06-16,18.7,12.2,14.4,86,68,1019.7,0.1,1.0,18.0,13.11,35487.29
2021-06-17,18.1,11.3,13.8,88,65,1021.9,0.3,3.0,15.0,10.45,35447.35
2021-06-18,17.9,11.5,13.6,90,82,1023.5,0.0,0.0,15.5,7.81,19794.14
2021-06-19,19.4,13.1,15.3,87,87,1020.6,0.7,5.0,16.6,5.86,11206.84
2021-06-20,21.0,12.5,16.3,80,47,1018.2,1.3,5.0,28.9,11.37,32500.06
2021-06-21,18.8,12.0,14.6,85,86,1021.4,1.5,2.0,12.5,11.74,35436.44
2021-06-22,18.9,12.7,14.6,92,82,1021.9,5.1,8.0,15.3,7.38,29598.35
2021-06-23,17.9,11.8,14.3,88,62,1023.7,0.2,2.0,16.4,9.24,29745.75
2021-06-24,22.8,10.8,15.7,78,85,1019.1,0.0,0.0,17.4,14.99,36070.39
2021-06-25,25.3,13.3,17.8,78,32,1018.0,0.1,1.0,15.0,12.11,36620.68
2021-06-26,24.7,12.9,18.1,78,38,1018.3,0.0,0.0,12.6,13.21,36611.47
2021-06-27,24.7,14.4,18.4,66,30,1017.3,0.0,0.0,18.2,15.77,36881.13
2021-06-28,21.3,11.3,15.4,78,75,1020.2,0.1,1.0,19.6,14.3,34858.55
2021-06-29,14.8,8.2,12.3,82,98,1022.4,1.8,10.0,19.8,4.59,3600.0
2021-06-30,13.3,4.1,8.0,75,57,1025.9,0.0,0.0,13.3,15.56,36335.91
2021-07-01,17.2,5.8,10.6,84,30,1027.5,0.0,0.0,17.0,15.67,36838.43
2021-07-02,22.2,8.8,14.1,75,34,1025.5,0.0,0.0,14.3,15.79,37105.7
2021-07-03,22.5,8.1,14.4,78,56,1023.7,0.0,0.0,18.2,14.61,32957.15
2021-07-04,18.7,11.8,14.2,87,81,1025.4,0.0,0.0,17.1,10.57,33203.56
2021-07-05,19.7,11.7,14.6,85,75,1025.9,0.0,0.0,16.7,13.04,33396.92
2021-07-06,19.0,11.0,13.7,86,69,1024.4,0.1,1.0,16.3,11.85,30253.98
2021-07-07,19.1,10.4,13.6,86,58,1023.1,0.0,0.0,15.6,13.9,36956.24
2021-07-08,21.9,11.0,14.6,80,57,1021.4,0.1,1.0,18.4,15.62,37031.7
2021-07-09,21.5,11.8,14.9,83,46,1022.1,0.0,0.0,16.6,14.63,30139.6
2021-07-10,23.3,10.0,15.7,75,6,1021.3,0.0,0.0,14.0,16.54,37557.89
2021-07-11,23.7,10.2,15.9,72,17,1020.7,0.0,0.0,17.1,15.95,37266.52
2021-07-12,23.7,10.8,16.4,70,6,1022.2,0.0,0.0,14.3,16.49,37803.92
2021-07-13,24.1,9.4,16.8,61,21,1022.2,0.0,0.0,13.7,16.69,37940.98
2021-07-14,24.3,10.4,17.4,57,37,1019.6,0.0,0.0,17.4,16.47,37966.64
2021-07-15,25.9,12.9,18.7,54,47,1016.8,0.0,0.0,23.4,15.95,37992.63
2021-07-16,22.4,12.9,16.6,78,74,1017.4,0.0,0.0,21.0,13.11,36364.53
2021-07-17,23.7,15.0,17.9,79,58,1017.6,0.3,3.0,20.3,10.77,29365.39
2021-07-18,22.2,12.2,16.4,74,52,1019.1,0.3,3.0,20.2,16.5,38071.9
2021-07-19,17.7,5.9,11.6,59,54,1022.6,0.0,0.0,12.8,17.78,38098.57
2021-07-20,16.0,4.1,9.6,69,80,1025.1,0.0,0.0,15.1,16.41,36303.63
2021-07-21,20.5,6.7,12.0,71,59,1025.1,0.0,0.0,10.0,13.47,34495.61
2021-07-22,21.0,6.7,12.5,78,28,1027.7,0.0,0.0,16.2,17.35,38178.48
2021-07-23,23.8,10.5,15.4,74,31,1025.7,0.0,0.0,16.2,17.41,38204.9
2021-07-24,25.2,7.4,16.1,65,2,1022.9,0.0,0.0,12.1,17.75,38231.11
2021-07-25,25.5,10.4,17.2,50,0,1020.3,0.0,0.0,16.4,17.86,38257.05
2021-07-26,26.0,11.0,18.7,43,0,1017.7,0.0,0.0,18.9,17.75,38282.67
2021-07-27,28.0,15.1,20.3,47,32,1014.4,0.3,2.0,24.5,16.27,37278.69
2021-07-28,15.4,8.9,11.7,91,86,1018.4,17.8,17.0,18.9,2.29,0.0
2021-07-29,12.3,2.8,6.6,72,1,1024.8,0.0,0.0,19.5,18.29,38359.14
2021-07-30,11.8,1.4,6.2,82,44,1028.9,0.0,0.0,18.3,17.88,38384.72
2021-07-31,16.6,4.4,9.7,84,76,1029.9,0.0,0.0,19.8,16.91,38016.74
2021-08-01,16.5,7.1,11.4,88,84,1029.4,0.0,0.0,17.2,11.76,30658.76
2021-08-02,18.7,9.8,13.0,88,67,1026.0,0.0,0.0,12.4,13.7,26308.82
2021-08-03,16.5,10.0,12.9,87,90,1026.2,1.2,7.0,20.4,13.18,38228.74
2021-08-04,17.2,10.2,12.7,84,93,1028.2,0.0,0.0,17.8,13.4,30607.31
2021-08-05,20.7,9.3,13.7,84,93,1028.8,0.0,0.0,22.0,16.74,29544.57
2021-08-06,22.3,11.5,15.3,86,78,1028.1,0.0,0.0,19.8,14.17,33010.45
2021-08-07,22.2,11.8,16.1,81,53,1024.7,0.0,0.0,13.7,15.0,37623.55
2021-08-08,23.4,11.6,16.8,71,28,1022.6,0.0,0.0,13.5,16.28,38400.22
2021-08-09,25.5,10.9,18.0,62,15,1021.4,0.0,0.0,12.6,17.14,38636.93
2021-08-10,26.7,10.4,18.6,54,49,1018.6,0.0,0.0,14.2,19.08,38827.97
2021-08-11,19.8,11.8,15.2,79,74,1021.3,0.0,0.0,21.8,14.02,21911.72
2021-08-12,15.7,13.0,14.0,88,99,1023.6,0.0,0.0,21.6,5.88,1056.09
2021-08-13,17.7,12.6,14.7,89,99,1023.4,0.6,6.0,23.3,5.43,446.06
2021-08-14,19.3,12.2,15.0,86,84,1022.4,3.2,4.0,14.7,10.29,30446.47
2021-08-15,26.0,13.2,17.6,81,67,1019.0,0.0,0.0,17.6,15.89,35179.47
2021-08-16,22.1,14.2,17.1,86,56,1018.3,0.6,3.0,19.2,13.93,35454.97
2021-08-17,28.3,12.9,19.9,69,8,1019.0,0.0,0.0,16.3,18.36,39344.61
2021-08-18,28.9,13.6,21.0,65,0,1020.0,0.0,0.0,13.3,19.6,39340.66
2021-08-19,29.5,13.7,21.3,55,0,1017.6,0.0,0.0,13.4,20.14,39594.62
2021-08-20,28.8,14.4,22.0,49,2,1017.0,0.0,0.0,14.5,20.13,39847.11
2021-08-21,28.1,14.0,20.8,54,6,1018.2,0.0,0.0,16.5,19.53,39840.19
2021-08-22,29.2,14.0,21.5,43,0,1015.5,0.0,0.0,17.0,20.55,40090.27
2021-08-23,29.9,13.0,22.2,40,3,1013.5,0.0,0.0,16.4,20.43,40339.06
2021-08-24,31.2,15.8,23.3,37,3,1012.3,0.0,0.0,14.1,20.52,40329.79
2021-08-25,32.1,16.0,24.4,36,24,1010.7,0.0,0.0,17.6,20.46,40320.03
2021-08-26,32.1,16.0,23.2,47,43,1012.4,0.0,0.0,25.2,19.74,40566.14
2021-08-27,18.8,14.8,16.4,84,99,1020.5,0.9,5.0,22.1,7.32,1565.64
2021-08-28,16.8,14.6,15.3,94,100,1023.9,23.0,18.0,20.8,4.22,1159.41
2021-08-29,18.1,14.5,15.8,93,99,1024.4,0.8,6.0,17.6,6.35,2746.92
2021-08-30,20.5,14.2,16.5,87,72,1023.2,2.8,7.0,23.6,14.07,38681.42
2021-08-31,22.2,12.9,16.2,83,26,1023.8,0.0,0.0,23.9,17.98,40510.1
2021-09-01,23.4,12.6,16.3,84,40,1022.7,0.0,0.0,22.3,20.8,36882.92
2021-09-02,25.7,12.5,17.9,78,42,1019.6,0.0,0.0,19.3,20.82,39978.46
2021-09-03,27.8,13.2,20.0,68,31,1016.2,0.0,0.0,13.8,20.75,40729.36
2021-09-04,28.0,14.2,18.7,81,31,1016.1,0.0,0.0,19.5,20.6,41734.56
2021-09-05,30.0,14.1,20.3,71,24,1014.4,0.0,0.0,26.0,19.21,39945.54
2021-09-06,25.3,16.1,19.1,84,54,1017.6,0.0,0.0,21.4,19.14,34613.0
2021-09-07,27.7,16.3,19.5,81,61,1017.2,0.0,0.0,22.4,19.29,32479.49
2021-09-08,33.2,15.4,23.8,62,55,1012.5,0.0,0.0,23.3,16.95,41932.84
2021-09-09,30.1,17.3,23.1,72,79,1013.2,0.2,2.0,19.1,15.58,28270.59
2021-09-10,24.3,18.2,20.7,81,83,1016.6,7.8,13.0,15.0,13.15,35507.66
2021-09-11,24.8,16.4,19.4,80,81,1019.0,0.1,1.0,16.4,14.73,25580.52
2021-09-12,28.2,14.9,20.2,82,35,1018.9,0.0,0.0,16.4,19.85,42367.12
2021-09-13,33.0,16.7,24.3,60,59,1014.0,0.0,0.0,20.0,20.46,42447.96
2021-09-14,33.2,19.7,25.5,50,79,1012.7,0.0,0.0,28.5,19.7,38049.34
2021-09-15,23.8,17.2,20.3,82,95,1019.2,0.3,3.0,22.9,12.82,27682.13
2021-09-16,20.4,15.7,17.6,88,100,1024.3,0.8,5.0,24.7,6.89,391.59
2021-09-17,23.6,15.4,17.6,87,90,1021.7,0.4,3.0,18.3,11.4,23470.5
2021-09-18,31.4,15.8,21.2,78,36,1016.1,0.2,1.0,18.4,21.48,41788.45
2021-09-19,29.3,16.1,21.2,83,32,1016.0,0.0,0.0,18.2,22.33,42935.96
2021-09-20,33.8,16.9,24.6,67,34,1014.5,0.0,0.0,20.0,21.46,43017.32
2021-09-21,33.8,14.8,21.7,70,63,1014.7,0.8,5.0,32.4,17.63,35980.8
2021-09-22,17.1,12.1,14.2,77,81,1020.9,0.8,8.0,25.2,7.77,1991.02
2021-09-23,20.4,10.3,14.1,74,25,1021.3,0.0,0.0,21.8,22.72,43157.55
2021-09-24,28.1,10.9,16.9,75,49,1018.7,0.0,0.0,22.4,23.43,40323.54
2021-09-25,25.3,12.7,17.8,81,71,1018.2,0.5,4.0,18.0,19.81,36659.76
2021-09-26,28.3,14.0,19.8,80,30,1018.1,1.2,4.0,11.9,20.02,40614.64
2021-09-27,28.3,14.8,20.9,70,33,1019.2,0.1,1.0,17.4,22.03,43200.0
2021-09-28,31.0,14.6,22.3,57,15,1016.2,0.0,0.0,21.4,23.93,43200.0
2021-09-29,28.7,16.7,20.9,63,56,1014.5,0.2,2.0,25.1,21.48,42608.31
2021-09-30,24.7,15.0,18.6,77,74,1016.4,0.0,0.0,21.4,18.52,41503.85
2021-10-01,23.3,15.3,19.9,80,68,1013.4,5.2,10.0,19.9,16.9,35892.85
2021-10-02,27.8,17.9,21.1,80,88,1013.0,0.7,5.0,19.5,17.38,36663.13
2021-10-03,27.5,17.9,21.9,79,88,1012.1,8.2,10.0,16.0,17.27,35022.24
2021-10-04,26.8,17.3,20.1,88,86,1013.7,30.2,15.0,16.7,15.91,27784.11
2021-10-05,18.2,15.4,16.7,90,100,1018.4,2.1,9.0,16.3,7.62,859.32
2021-10-06,28.2,15.3,19.6,85,67,1016.6,0.1,1.0,19.7,23.35,39600.0
2021-10-07,21.4,15.1,17.5,88,91,1016.3,1.9,10.0,20.3,10.05,11244.0
2021-10-08,21.5,14.0,16.4,84,94,1017.3,0.0,0.0,20.2,16.71,28339.64
2021-10-09,22.7,14.6,17.0,87,97,1017.2,5.4,10.0,23.4,15.44,25301.48
2021-10-10,19.3,14.7,16.5,90,100,1016.6,7.8,18.0,21.1,6.95,3753.68
2021-10-11,20.0,15.3,17.1,90,86,1017.0,6.0,18.0,20.3,9.52,10548.61
2021-10-12,23.8,14.3,17.7,87,66,1015.6,5.4,8.0,18.7,15.57,32281.1
2021-10-13,25.5,15.0,19.0,85,65,1013.8,0.7,5.0,18.8,22.74,39877.68
2021-10-14,27.7,15.7,21.3,77,94,1011.4,0.2,2.0,21.3,16.44,23823.38
2021-10-15,28.9,18.2,22.3,81,79,1012.9,12.3,8.0,21.4,21.04,33005.63
2021-10-16,27.4,16.6,20.8,83,91,1015.6,7.7,13.0,23.7,20.06,26947.82
2021-10-17,19.7,15.9,17.2,91,100,1018.3,1.0,8.0,20.8,7.97,0.0
2021-10-18,19.3,15.1,16.8,92,100,1017.4,13.4,19.0,21.0,11.48,8111.39
2021-10-19,16.0,11.5,14.6,93,100,1019.6,6.6,17.0,23.3,5.46,0.0
2021-10-20,17.0,11.7,13.8,86,82,1019.6,1.5,8.0,24.5,14.49,27982.84
